label,batch,memory_mb,delta_from_start_mb
batch,11897.0,395.26171875,76.29296875
batch,11898.0,395.26171875,76.29296875
batch,11899.0,395.26171875,76.29296875
batch,11900.0,395.26171875,76.29296875
batch,11901.0,395.26171875,76.29296875
batch,11902.0,395.26171875,76.29296875
batch,11903.0,395.26171875,76.29296875
batch,11904.0,395.26171875,76.29296875
batch,11905.0,395.26171875,76.29296875
batch,11906.0,395.26171875,76.29296875
batch,11907.0,395.26171875,76.29296875
batch,11908.0,395.26171875,76.29296875
batch,11909.0,395.26171875,76.29296875
batch,11910.0,395.26171875,76.29296875
batch,11911.0,395.26171875,76.29296875
batch,11912.0,395.26171875,76.29296875
batch,11913.0,395.26171875,76.29296875
batch,11914.0,395.26171875,76.29296875
batch,11915.0,395.265625,76.296875
batch,11916.0,395.265625,76.296875
batch,11917.0,395.265625,76.296875
batch,11918.0,395.265625,76.296875
batch,11919.0,395.265625,76.296875
batch,11920.0,395.265625,76.296875
batch,11921.0,395.265625,76.296875
batch,11922.0,395.265625,76.296875
batch,11923.0,395.265625,76.296875
batch,11924.0,395.265625,76.296875
batch,11925.0,395.265625,76.296875
batch,11926.0,395.265625,76.296875
batch,11927.0,395.2734375,76.3046875
batch,11928.0,395.2734375,76.3046875
batch,11929.0,395.2734375,76.3046875
batch,11930.0,395.2734375,76.3046875
batch,11931.0,395.2734375,76.3046875
batch,11932.0,395.2734375,76.3046875
batch,11933.0,395.2734375,76.3046875
batch,11934.0,395.2734375,76.3046875
batch,11935.0,395.2734375,76.3046875
batch,11936.0,395.2734375,76.3046875
batch,11937.0,395.2734375,76.3046875
batch,11938.0,395.2734375,76.3046875
batch,11939.0,395.2734375,76.3046875
batch,11940.0,395.2734375,76.3046875
batch,11941.0,395.2734375,76.3046875
batch,11942.0,395.2734375,76.3046875
batch,11943.0,395.2734375,76.3046875
batch,11944.0,395.2734375,76.3046875
batch,11945.0,395.2734375,76.3046875
batch,11946.0,395.2734375,76.3046875
batch,11947.0,395.27734375,76.30859375
batch,11948.0,395.27734375,76.30859375
batch,11949.0,395.27734375,76.30859375
batch,11950.0,395.27734375,76.30859375
batch,11951.0,395.27734375,76.30859375
batch,11952.0,395.27734375,76.30859375
batch,11953.0,395.27734375,76.30859375
batch,11954.0,395.27734375,76.30859375
batch,11955.0,395.27734375,76.30859375
batch,11956.0,395.27734375,76.30859375
batch,11957.0,395.27734375,76.30859375
batch,11958.0,395.27734375,76.30859375
batch,11959.0,395.28125,76.3125
batch,11960.0,395.28125,76.3125
batch,11961.0,395.28125,76.3125
batch,11962.0,395.28125,76.3125
batch,11963.0,395.28125,76.3125
batch,11964.0,395.28125,76.3125
batch,11965.0,395.28125,76.3125
batch,11966.0,395.28125,76.3125
batch,11967.0,395.28125,76.3125
batch,11968.0,395.28125,76.3125
batch,11969.0,395.28125,76.3125
batch,11970.0,395.28515625,76.31640625
batch,11971.0,395.28515625,76.31640625
batch,11972.0,395.28515625,76.31640625
batch,11973.0,395.28515625,76.31640625
batch,11974.0,395.28515625,76.31640625
batch,11975.0,395.28515625,76.31640625
batch,11976.0,395.28515625,76.31640625
batch,11977.0,395.2890625,76.3203125
batch,11978.0,395.29296875,76.32421875
batch,11979.0,395.29296875,76.32421875
batch,11980.0,395.29296875,76.32421875
batch,11981.0,395.29296875,76.32421875
batch,11982.0,395.29296875,76.32421875
batch,11983.0,395.296875,76.328125
batch,11984.0,395.296875,76.328125
batch,11985.0,395.296875,76.328125
batch,11986.0,395.296875,76.328125
batch,11987.0,395.296875,76.328125
batch,11988.0,395.296875,76.328125
batch,11989.0,395.296875,76.328125
batch,11990.0,395.296875,76.328125
batch,11991.0,395.3046875,76.3359375
batch,11992.0,395.3046875,76.3359375
batch,11993.0,395.3046875,76.3359375
batch,11994.0,395.3046875,76.3359375
batch,11995.0,395.30859375,76.33984375
batch,11996.0,395.30859375,76.33984375
batch,11997.0,395.30859375,76.33984375
batch,11998.0,395.30859375,76.33984375
batch,11999.0,395.30859375,76.33984375
batch,12000.0,395.30859375,76.33984375
batch,12001.0,395.30859375,76.33984375
batch,12002.0,395.30859375,76.33984375
batch,12003.0,395.30859375,76.33984375
batch,12004.0,395.30859375,76.33984375
batch,12005.0,395.30859375,76.33984375
batch,12006.0,395.30859375,76.33984375
batch,12007.0,395.30859375,76.33984375
batch,12008.0,395.3125,76.34375
batch,12009.0,395.3125,76.34375
batch,12010.0,395.3125,76.34375
batch,12011.0,395.3125,76.34375
batch,12012.0,395.3125,76.34375
batch,12013.0,395.3125,76.34375
batch,12014.0,395.3125,76.34375
batch,12015.0,395.3125,76.34375
batch,12016.0,395.3125,76.34375
batch,12017.0,395.3125,76.34375
batch,12018.0,395.3125,76.34375
batch,12019.0,395.3125,76.34375
batch,12020.0,395.3125,76.34375
batch,12021.0,395.3125,76.34375
batch,12022.0,395.3125,76.34375
batch,12023.0,395.3125,76.34375
batch,12024.0,395.3125,76.34375
batch,12025.0,395.3125,76.34375
batch,12026.0,395.3125,76.34375
batch,12027.0,395.3125,76.34375
batch,12028.0,395.3125,76.34375
batch,12029.0,395.3125,76.34375
batch,12030.0,395.3125,76.34375
batch,12031.0,395.3125,76.34375
batch,12032.0,395.3125,76.34375
batch,12033.0,395.3125,76.34375
batch,12034.0,395.3125,76.34375
batch,12035.0,395.3125,76.34375
batch,12036.0,395.3125,76.34375
batch,12037.0,395.3125,76.34375
batch,12038.0,395.3125,76.34375
batch,12039.0,395.3125,76.34375
batch,12040.0,395.3125,76.34375
batch,12041.0,395.3125,76.34375
batch,12042.0,395.31640625,76.34765625
batch,12043.0,395.31640625,76.34765625
batch,12044.0,395.31640625,76.34765625
batch,12045.0,395.31640625,76.34765625
batch,12046.0,395.31640625,76.34765625
batch,12047.0,395.31640625,76.34765625
batch,12048.0,395.31640625,76.34765625
batch,12049.0,395.31640625,76.34765625
batch,12050.0,395.3203125,76.3515625
batch,12051.0,395.3203125,76.3515625
batch,12052.0,395.3203125,76.3515625
batch,12053.0,395.3203125,76.3515625
batch,12054.0,395.3203125,76.3515625
batch,12055.0,395.32421875,76.35546875
batch,12056.0,395.32421875,76.35546875
batch,12057.0,395.32421875,76.35546875
batch,12058.0,395.32421875,76.35546875
batch,12059.0,395.32421875,76.35546875
batch,12060.0,395.32421875,76.35546875
batch,12061.0,395.32421875,76.35546875
batch,12062.0,395.32421875,76.35546875
batch,12063.0,395.32421875,76.35546875
batch,12064.0,395.32421875,76.35546875
batch,12065.0,395.32421875,76.35546875
batch,12066.0,395.32421875,76.35546875
batch,12067.0,395.32421875,76.35546875
batch,12068.0,395.32421875,76.35546875
batch,12069.0,395.32421875,76.35546875
batch,12070.0,395.32421875,76.35546875
batch,12071.0,395.32421875,76.35546875
batch,12072.0,395.32421875,76.35546875
batch,12073.0,395.32421875,76.35546875
batch,12074.0,395.32421875,76.35546875
batch,12075.0,395.32421875,76.35546875
batch,12076.0,395.32421875,76.35546875
batch,12077.0,395.32421875,76.35546875
batch,12078.0,395.32421875,76.35546875
batch,12079.0,395.32421875,76.35546875
batch,12080.0,395.32421875,76.35546875
batch,12081.0,395.32421875,76.35546875
batch,12082.0,395.32421875,76.35546875
batch,12083.0,395.32421875,76.35546875
batch,12084.0,395.32421875,76.35546875
batch,12085.0,395.32421875,76.35546875
batch,12086.0,395.32421875,76.35546875
batch,12087.0,395.32421875,76.35546875
batch,12088.0,395.32421875,76.35546875
batch,12089.0,395.32421875,76.35546875
batch,12090.0,395.32421875,76.35546875
batch,12091.0,395.32421875,76.35546875
batch,12092.0,395.32421875,76.35546875
batch,12093.0,395.32421875,76.35546875
batch,12094.0,395.32421875,76.35546875
batch,12095.0,395.32421875,76.35546875
batch,12096.0,395.32421875,76.35546875
batch,12097.0,395.32421875,76.35546875
batch,12098.0,395.32421875,76.35546875
batch,12099.0,395.32421875,76.35546875
batch,12100.0,395.32421875,76.35546875
batch,12101.0,395.32421875,76.35546875
batch,12102.0,395.32421875,76.35546875
batch,12103.0,395.32421875,76.35546875
batch,12104.0,395.32421875,76.35546875
batch,12105.0,395.328125,76.359375
batch,12106.0,395.328125,76.359375
batch,12107.0,395.328125,76.359375
batch,12108.0,395.328125,76.359375
batch,12109.0,395.328125,76.359375
batch,12110.0,395.328125,76.359375
batch,12111.0,395.328125,76.359375
batch,12112.0,395.328125,76.359375
batch,12113.0,395.328125,76.359375
batch,12114.0,395.328125,76.359375
batch,12115.0,395.328125,76.359375
batch,12116.0,395.328125,76.359375
batch,12117.0,395.328125,76.359375
batch,12118.0,395.328125,76.359375
batch,12119.0,395.3359375,76.3671875
batch,12120.0,395.3359375,76.3671875
batch,12121.0,395.3359375,76.3671875
batch,12122.0,395.3359375,76.3671875
batch,12123.0,395.3359375,76.3671875
batch,12124.0,395.3359375,76.3671875
batch,12125.0,395.3359375,76.3671875
batch,12126.0,395.3359375,76.3671875
batch,12127.0,395.3359375,76.3671875
batch,12128.0,395.3359375,76.3671875
batch,12129.0,395.3359375,76.3671875
batch,12130.0,395.3359375,76.3671875
batch,12131.0,395.3359375,76.3671875
batch,12132.0,395.3359375,76.3671875
batch,12133.0,395.3359375,76.3671875
batch,12134.0,395.3359375,76.3671875
batch,12135.0,395.3359375,76.3671875
batch,12136.0,395.3359375,76.3671875
batch,12137.0,395.33984375,76.37109375
batch,12138.0,395.33984375,76.37109375
batch,12139.0,395.33984375,76.37109375
batch,12140.0,395.33984375,76.37109375
batch,12141.0,395.33984375,76.37109375
batch,12142.0,395.33984375,76.37109375
batch,12143.0,395.33984375,76.37109375
batch,12144.0,395.33984375,76.37109375
batch,12145.0,395.33984375,76.37109375
batch,12146.0,395.33984375,76.37109375
batch,12147.0,395.33984375,76.37109375
batch,12148.0,395.33984375,76.37109375
batch,12149.0,395.33984375,76.37109375
batch,12150.0,395.33984375,76.37109375
batch,12151.0,395.34375,76.375
batch,12152.0,395.34375,76.375
batch,12153.0,395.34375,76.375
batch,12154.0,395.34375,76.375
batch,12155.0,395.34375,76.375
batch,12156.0,395.34375,76.375
batch,12157.0,395.34375,76.375
batch,12158.0,395.34375,76.375
batch,12159.0,395.34375,76.375
batch,12160.0,395.34375,76.375
batch,12161.0,395.34375,76.375
batch,12162.0,395.34375,76.375
batch,12163.0,395.34375,76.375
batch,12164.0,395.34375,76.375
batch,12165.0,395.34375,76.375
batch,12166.0,395.34375,76.375
batch,12167.0,395.34375,76.375
batch,12168.0,395.34375,76.375
batch,12169.0,395.34765625,76.37890625
batch,12170.0,395.34765625,76.37890625
batch,12171.0,395.34765625,76.37890625
batch,12172.0,395.34765625,76.37890625
batch,12173.0,395.34765625,76.37890625
batch,12174.0,395.34765625,76.37890625
batch,12175.0,395.34765625,76.37890625
batch,12176.0,395.34765625,76.37890625
batch,12177.0,395.34765625,76.37890625
batch,12178.0,395.34765625,76.37890625
batch,12179.0,395.34765625,76.37890625
batch,12180.0,395.34765625,76.37890625
batch,12181.0,395.3515625,76.3828125
batch,12182.0,395.35546875,76.38671875
batch,12183.0,395.35546875,76.38671875
batch,12184.0,395.35546875,76.38671875
batch,12185.0,395.35546875,76.38671875
batch,12186.0,395.35546875,76.38671875
batch,12187.0,395.35546875,76.38671875
batch,12188.0,395.35546875,76.38671875
batch,12189.0,395.35546875,76.38671875
batch,12190.0,395.35546875,76.38671875
batch,12191.0,395.35546875,76.38671875
batch,12192.0,395.35546875,76.38671875
batch,12193.0,395.35546875,76.38671875
batch,12194.0,395.35546875,76.38671875
batch,12195.0,395.35546875,76.38671875
batch,12196.0,395.35546875,76.38671875
batch,12197.0,395.35546875,76.38671875
batch,12198.0,395.35546875,76.38671875
batch,12199.0,395.35546875,76.38671875
batch,12200.0,395.35546875,76.38671875
batch,12201.0,395.359375,76.390625
batch,12202.0,395.359375,76.390625
batch,12203.0,395.359375,76.390625
batch,12204.0,395.359375,76.390625
batch,12205.0,395.359375,76.390625
batch,12206.0,395.359375,76.390625
batch,12207.0,395.359375,76.390625
batch,12208.0,395.359375,76.390625
batch,12209.0,395.359375,76.390625
batch,12210.0,395.359375,76.390625
batch,12211.0,395.359375,76.390625
batch,12212.0,395.359375,76.390625
batch,12213.0,395.359375,76.390625
batch,12214.0,395.36328125,76.39453125
batch,12215.0,395.36328125,76.39453125
batch,12216.0,395.36328125,76.39453125
batch,12217.0,395.36328125,76.39453125
batch,12218.0,395.36328125,76.39453125
batch,12219.0,395.36328125,76.39453125
batch,12220.0,395.36328125,76.39453125
batch,12221.0,395.36328125,76.39453125
batch,12222.0,395.36328125,76.39453125
batch,12223.0,395.36328125,76.39453125
batch,12224.0,395.36328125,76.39453125
batch,12225.0,395.36328125,76.39453125
batch,12226.0,395.36328125,76.39453125
batch,12227.0,395.36328125,76.39453125
batch,12228.0,395.36328125,76.39453125
batch,12229.0,395.36328125,76.39453125
batch,12230.0,395.36328125,76.39453125
batch,12231.0,395.36328125,76.39453125
batch,12232.0,395.3671875,76.3984375
batch,12233.0,395.3671875,76.3984375
batch,12234.0,395.3671875,76.3984375
batch,12235.0,395.3671875,76.3984375
batch,12236.0,395.3671875,76.3984375
batch,12237.0,395.3671875,76.3984375
batch,12238.0,395.3671875,76.3984375
batch,12239.0,395.3671875,76.3984375
batch,12240.0,395.3671875,76.3984375
batch,12241.0,395.3671875,76.3984375
batch,12242.0,395.3671875,76.3984375
batch,12243.0,395.37109375,76.40234375
batch,12244.0,395.37109375,76.40234375
batch,12245.0,395.37109375,76.40234375
batch,12246.0,395.375,76.40625
batch,12247.0,395.375,76.40625
batch,12248.0,395.375,76.40625
batch,12249.0,395.375,76.40625
batch,12250.0,395.375,76.40625
batch,12251.0,395.375,76.40625
batch,12252.0,395.375,76.40625
batch,12253.0,395.375,76.40625
batch,12254.0,395.375,76.40625
batch,12255.0,395.375,76.40625
batch,12256.0,395.375,76.40625
batch,12257.0,395.375,76.40625
batch,12258.0,395.375,76.40625
batch,12259.0,395.375,76.40625
batch,12260.0,395.375,76.40625
batch,12261.0,395.375,76.40625
batch,12262.0,395.375,76.40625
batch,12263.0,395.375,76.40625
batch,12264.0,395.37890625,76.41015625
batch,12265.0,395.37890625,76.41015625
batch,12266.0,395.37890625,76.41015625
batch,12267.0,395.37890625,76.41015625
batch,12268.0,395.37890625,76.41015625
batch,12269.0,395.37890625,76.41015625
batch,12270.0,395.37890625,76.41015625
batch,12271.0,395.37890625,76.41015625
batch,12272.0,395.37890625,76.41015625
batch,12273.0,395.37890625,76.41015625
batch,12274.0,395.37890625,76.41015625
batch,12275.0,395.37890625,76.41015625
batch,12276.0,395.37890625,76.41015625
batch,12277.0,395.37890625,76.41015625
batch,12278.0,395.3828125,76.4140625
batch,12279.0,395.3828125,76.4140625
batch,12280.0,395.3828125,76.4140625
batch,12281.0,395.3828125,76.4140625
batch,12282.0,395.3828125,76.4140625
batch,12283.0,395.3828125,76.4140625
batch,12284.0,395.3828125,76.4140625
batch,12285.0,395.3828125,76.4140625
batch,12286.0,395.3828125,76.4140625
batch,12287.0,395.3828125,76.4140625
batch,12288.0,395.3828125,76.4140625
batch,12289.0,395.3828125,76.4140625
batch,12290.0,395.3828125,76.4140625
batch,12291.0,395.3828125,76.4140625
batch,12292.0,395.3828125,76.4140625
batch,12293.0,395.3828125,76.4140625
batch,12294.0,395.3828125,76.4140625
batch,12295.0,395.3828125,76.4140625
batch,12296.0,395.38671875,76.41796875
batch,12297.0,395.38671875,76.41796875
batch,12298.0,395.38671875,76.41796875
batch,12299.0,395.38671875,76.41796875
batch,12300.0,395.38671875,76.41796875
batch,12301.0,395.38671875,76.41796875
batch,12302.0,395.38671875,76.41796875
batch,12303.0,395.38671875,76.41796875
batch,12304.0,395.38671875,76.41796875
batch,12305.0,395.38671875,76.41796875
batch,12306.0,395.38671875,76.41796875
batch,12307.0,395.38671875,76.41796875
batch,12308.0,395.38671875,76.41796875
batch,12309.0,395.38671875,76.41796875
batch,12310.0,395.390625,76.421875
batch,12311.0,395.39453125,76.42578125
batch,12312.0,395.39453125,76.42578125
batch,12313.0,395.39453125,76.42578125
batch,12314.0,395.39453125,76.42578125
batch,12315.0,395.39453125,76.42578125
batch,12316.0,395.39453125,76.42578125
batch,12317.0,395.39453125,76.42578125
batch,12318.0,395.39453125,76.42578125
batch,12319.0,395.39453125,76.42578125
batch,12320.0,395.39453125,76.42578125
batch,12321.0,395.39453125,76.42578125
batch,12322.0,395.39453125,76.42578125
batch,12323.0,395.39453125,76.42578125
batch,12324.0,395.39453125,76.42578125
batch,12325.0,395.39453125,76.42578125
batch,12326.0,395.39453125,76.42578125
batch,12327.0,395.39453125,76.42578125
batch,12328.0,395.3984375,76.4296875
batch,12329.0,395.3984375,76.4296875
batch,12330.0,395.3984375,76.4296875
batch,12331.0,395.3984375,76.4296875
batch,12332.0,395.3984375,76.4296875
batch,12333.0,395.3984375,76.4296875
batch,12334.0,395.3984375,76.4296875
batch,12335.0,395.3984375,76.4296875
batch,12336.0,395.3984375,76.4296875
batch,12337.0,395.3984375,76.4296875
batch,12338.0,395.3984375,76.4296875
batch,12339.0,395.3984375,76.4296875
batch,12340.0,395.3984375,76.4296875
batch,12341.0,395.3984375,76.4296875
batch,12342.0,395.40234375,76.43359375
batch,12343.0,395.40234375,76.43359375
batch,12344.0,395.40234375,76.43359375
batch,12345.0,395.40234375,76.43359375
batch,12346.0,395.40234375,76.43359375
batch,12347.0,395.40234375,76.43359375
batch,12348.0,395.40234375,76.43359375
batch,12349.0,395.40234375,76.43359375
batch,12350.0,395.40234375,76.43359375
batch,12351.0,395.40234375,76.43359375
batch,12352.0,395.40234375,76.43359375
batch,12353.0,395.40234375,76.43359375
batch,12354.0,395.40234375,76.43359375
batch,12355.0,395.40234375,76.43359375
batch,12356.0,395.40234375,76.43359375
batch,12357.0,395.40234375,76.43359375
batch,12358.0,395.40234375,76.43359375
batch,12359.0,395.40625,76.4375
batch,12360.0,395.40625,76.4375
batch,12361.0,395.40625,76.4375
batch,12362.0,395.40625,76.4375
batch,12363.0,395.40625,76.4375
batch,12364.0,395.40625,76.4375
batch,12365.0,395.40625,76.4375
batch,12366.0,395.40625,76.4375
batch,12367.0,395.40625,76.4375
batch,12368.0,395.40625,76.4375
batch,12369.0,395.40625,76.4375
batch,12370.0,395.40625,76.4375
batch,12371.0,395.40625,76.4375
batch,12372.0,395.40625,76.4375
batch,12373.0,395.41015625,76.44140625
batch,12374.0,395.4140625,76.4453125
batch,12375.0,395.4140625,76.4453125
batch,12376.0,395.4140625,76.4453125
batch,12377.0,395.4140625,76.4453125
batch,12378.0,395.4140625,76.4453125
batch,12379.0,395.4140625,76.4453125
batch,12380.0,395.4140625,76.4453125
batch,12381.0,395.4140625,76.4453125
batch,12382.0,395.4140625,76.4453125
batch,12383.0,395.4140625,76.4453125
batch,12384.0,395.4140625,76.4453125
batch,12385.0,395.4140625,76.4453125
batch,12386.0,395.4140625,76.4453125
batch,12387.0,395.4140625,76.4453125
batch,12388.0,395.4140625,76.4453125
batch,12389.0,395.4140625,76.4453125
batch,12390.0,395.4140625,76.4453125
batch,12391.0,395.41796875,76.44921875
batch,12392.0,395.41796875,76.44921875
batch,12393.0,395.41796875,76.44921875
batch,12394.0,395.41796875,76.44921875
batch,12395.0,395.41796875,76.44921875
batch,12396.0,395.41796875,76.44921875
batch,12397.0,395.41796875,76.44921875
